Data,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BIEU39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BOTZ39,BLBT39,BURA39,BITH11,ETHE11,HASH11,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USDB11,USTK11,WRLD11,BTLT39,BIYT39,BOVA11,BIEM39,BIVB39,BIJR39,BITO39,BAER39,BIXN39,BIAU39,BHYG39,BLQD39,BRAX11,ECOO11,BACW39,BAAX39,BCHI39,BNDA39,BEWJ39,BIWM39,IVVB11,BIVE39,BDVY39,BSOX39,BSHV39,BSLV39,SMAL11,BGOV39,BIYE39,B5P211,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,META11,NSDV11,NDIV11,IBOB11,PIBB11,QBTC11,QETH11,BOVS11,WEB311,ACWI11,XINA11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,URET11,USAL11,UTEC11,TRIG11
2024-04-12,118.31,119.82,116.05,112.94,6.72,50.23,64.92,6.07,106.24,15.99,128.85,117.55,47.551719504,13.25,12.6,11.43,7.76,123.45,14.4,31.03,127.7,13.07,,99.99,10.4,123.64,4.38,38.516080228,28.255560943,51.31285986,80.08,48.65,51.6,34.15,107.32,182.83,94.77,64.41,118.72,90.53,77.77,77.0,118.42,10.62,53.59,142.41,86.13,106.5,91.39,11.91,97.7,30.535235625,46.852524414,122.12,43.338832093,65.687864652,66.81836911,57.483874242,32.716639333,12.623401573,56.83,48.160819054,53.749195954,104.99,,54.827335012,33.976290294,24.999707262,66.07,43.989235522,50.834127126,292.1,61.635383532,60.125553059,27.973053949,55.795327918,43.76,103.15,37.964591553,86.203373133,88.0,31.58,53.78,48.13,36.61,112.2,128.23,88.1,125.0,54.95,98.14,58.02,82.21,35.75,58.06,12.9,54.15,284.31,67.53,51.4,114.64,107.78961465,103.76,220.26,21.52,11.95,97.0,33.86,11.37,5.1,9.21,7.3,9.85,10.9,12.74,12.15,12.85,12.64,8.82,11.1,15.64,38.35
2024-04-15,116.78,117.8,115.6,112.36,7.0,49.5,64.9,6.07,105.72,15.92,128.45,117.25,48.23670252,13.35,12.62,11.42,7.59,122.85,13.92,30.19,126.9,12.98,101.93,95.97,10.26,122.69,4.26,37.966564168,28.524661523,50.520383259,76.5,47.27,49.99,34.0,105.77,189.0,95.54,63.81,119.26,90.29,78.15,76.63,118.46,12.63,53.54,141.96,83.5,106.82,91.9,11.79,97.74,30.327512934,46.902051396,121.55,43.418134622,65.667904803,66.778453716,,32.956321673,12.673335915,58.56,48.426411806,53.788710158,104.55,105.5,54.767588552,34.13529019,25.297677552,66.69,44.26783733,50.654501235,291.55,61.36610273,59.896863177,27.903121314,56.37704277,45.94,101.5,38.20261407,85.586355223,87.89,31.44,53.54,48.02,36.19,111.75,127.57,88.76,122.9,54.61,97.74,58.47,82.06,35.38,58.05,12.46,53.1,283.98,66.79,45.5,115.55,108.51956689,102.31,219.3,20.63,11.67,96.51,32.56,11.4,5.16,9.28,7.31,9.85,11.01,12.68,12.12,12.79,13.04,8.76,11.09,15.52,37.25
2024-04-16,115.63,116.8,114.04,111.84,6.97,49.08,64.71,6.11,105.35,15.78,128.2,117.1,48.355830001,13.3,12.62,11.6,7.55,121.96,13.7,29.72,125.99,13.27,101.18,95.85,10.1,121.77,3.97,38.845789864,27.986460363,50.371793897,76.4,47.4,49.5,34.06,104.7,177.5,96.85,64.31,118.13,91.86,78.87,77.99,118.51,10.3,53.36,144.76,82.93,108.2,93.21,12.04,98.9,30.713283646,47.595429136,120.85,43.57673968,66.645937428,67.576761591,58.20242267,33.765249568,12.773204598,60.0,48.996944384,54.332030463,104.02,104.87,55.414841871,34.393665022,25.466527382,67.38,44.377288041,51.283191853,295.81,62.114104958,60.791736631,28.532515028,57.244685261,45.16,100.45,38.480307007,86.342699758,87.64,31.63,53.87,48.38,36.46,111.32,126.7,87.71,121.95,54.31,97.84,57.8,81.56,35.02,59.25,12.63,52.51,288.16,67.68,44.09,114.06,107.83827813,101.55,217.82,20.56,11.63,95.79,31.8,11.54,5.17,9.36,7.35,9.99,11.11,12.58,12.12,13.01,13.26,8.81,11.25,15.78,36.8
2024-04-17,115.14,116.5,113.15,111.67,6.91,48.69,64.55,6.07,105.03,15.76,127.95,116.9,48.117575039,13.25,12.62,11.45,7.5,121.76,13.33,28.94,125.77,12.89,100.54,96.0,10.13,121.45,3.94,38.286282603,28.16586075,50.054803257,74.0,45.58,47.96,33.7,104.49,176.41,96.45,64.24,117.37,89.79,78.43,77.09,118.55,10.47,53.25,144.09,82.5,106.99,93.18,11.79,98.1,30.891331668,47.694483098,120.54,43.418134622,65.867503298,67.576761591,57.713410546,33.235951069,12.773204598,58.86,48.770698707,54.332030463,103.65,104.67,55.066320853,,25.42679801,66.84,43.68078352,50.594625938,292.4,61.575543354,,27.483525505,56.761566146,45.1,99.85,38.559647847,85.267894367,87.42,31.16,53.33,47.3,36.09,111.21,126.35,87.99,121.45,54.17,97.83,58.18,81.77,34.75,58.68,12.39,52.22,284.94,66.47,43.5,114.22,107.40030678,101.28,217.65,20.02,11.34,95.62,31.98,11.44,5.18,9.32,7.32,9.9,11.09,12.56,12.06,12.79,13.13,8.68,11.14,15.47,36.9
2024-04-18,114.69,115.89,113.0,111.39,7.0,48.33,64.61,6.04,104.43,15.83,127.95,116.4,48.127502329,13.24,12.61,11.39,7.48,121.78,14.38,29.75,125.79,12.97,100.41,96.18,10.11,121.52,3.95,38.466124222,,50.361887939,76.99,47.07,50.31,33.68,103.95,180.65,96.43,62.39,117.51,89.38,78.93,77.2,118.63,9.71,53.3,142.9,81.99,107.4,93.02,11.69,97.94,30.683608976,,120.48,43.616390944,65.667904803,67.057861472,57.633571832,33.465646644,12.40369047,59.15,48.977270847,54.430815973,103.36,103.76,54.946827932,34.50297745,25.704903613,67.13,43.720583778,51.063649097,292.3,61.864770882,60.722135362,27.103891201,57.175668244,45.4,99.07,38.678659105,85.984431294,87.53,30.47,53.11,47.49,35.54,111.33,126.33,87.91,121.1,54.3,97.89,57.8,81.89,34.77,58.81,12.36,52.0,284.52,66.1,45.99,114.16,107.31271251,101.31,217.65,20.82,11.55,95.64,31.65,11.42,5.24,9.3,7.33,9.86,11.09,12.58,12.03,12.66,13.15,8.72,11.13,15.34,36.57
2024-04-19,115.78,117.08,113.9,112.08,7.04,48.03,64.95,6.05,105.65,15.7,127.7,116.9,47.889247367,13.47,12.63,11.28,7.56,122.68,14.0,29.99,126.92,12.19,101.58,96.25,10.2,122.38,4.0,37.467004113,27.448259202,49.579317297,78.0,47.69,50.23,33.52,105.16,182.57,95.63,61.35,117.96,86.57,78.44,75.71,118.68,10.01,53.4,141.39,83.95,107.65,92.8,11.25,96.53,30.535235625,47.119970114,121.52,43.021621977,64.290675188,66.808390261,56.465930636,33.375765767,11.92432079,58.74,48.554289797,53.996159729,104.5,104.73,53.911222622,33.827227892,25.62544487,66.71,43.014129193,49.796288645,287.0,61.69522371,61.388318933,25.835113397,56.53479595,45.55,101.0,38.103438021,85.178327251,87.63,30.62,52.57,46.93,35.4,111.0,127.44,88.9,120.86,54.89,98.0,58.83,82.11,35.1,57.27,11.96,52.58,279.52,62.98,45.25,114.86,107.99400127,102.06,219.62,21.09,11.58,96.35,32.6,11.24,5.18,9.21,7.22,9.68,11.01,12.65,12.04,12.36,13.07,8.69,10.92,14.81,36.99
2024-04-22,116.0,117.25,114.23,111.84,7.11,48.85,65.08,6.05,105.99,15.89,128.1,117.25,48.177138779,13.48,12.64,11.32,7.6,123.07,14.45,30.11,127.31,12.43,101.74,99.2,10.15,122.55,4.19,37.80670495,,49.529787509,80.1,48.7,52.13,33.61,105.06,195.34,95.19,61.68,118.81,86.89,78.23,76.62,118.71,10.84,53.45,143.57,84.63,108.39,91.77,11.35,97.1,30.416536945,47.496375173,121.8,43.299180828,65.208828265,67.237480744,56.795265332,,12.04416321,57.04,48.613310409,53.729438852,104.88,104.73,54.448940764,34.13529019,25.774430014,67.29,43.342481324,50.295249453,288.29,62.144025047,61.577236662,26.224738077,56.426340638,42.9,101.11,38.192696465,85.178327251,87.71,30.89,51.9,47.11,35.13,111.54,127.73,89.2,120.9,54.8,97.93,58.87,82.18,35.11,56.44,11.9,52.96,280.37,63.13,49.46,115.11,108.22758599,102.3,220.4,21.47,11.85,96.69,34.59,11.29,5.25,9.29,7.28,9.73,11.06,12.7,12.03,12.39,12.67,8.71,10.96,14.93,37.27
2024-04-23,115.64,116.67,114.34,111.27,7.0,48.89,65.05,6.03,105.17,15.93,128.3,117.2,48.544448512,13.4,12.63,11.33,7.6,122.68,14.36,30.4,126.87,12.54,101.15,96.98,10.21,122.35,4.11,38.146405787,27.209058686,49.727906659,79.31,48.25,51.5,33.68,104.78,193.38,94.39,61.89,117.61,87.86,77.93,76.93,118.77,10.76,53.45,145.44,84.43,108.87,91.28,11.47,97.37,30.149464913,46.852524414,121.41,43.259529564,65.089069168,67.896084741,,33.345805474,,56.4,48.3969015,53.383689568,104.95,104.97,54.568433684,34.155165177,25.834024072,66.57,42.994229064,50.87404399,289.7,61.814904067,61.229230319,26.404564853,55.805187491,42.76,100.9,37.766239455,85.098712037,87.7,30.36,52.56,47.65,35.44,111.25,127.3,88.0,121.42,54.93,97.91,57.9,82.19,34.87,57.52,12.2,52.85,281.78,64.0,49.42,114.16,107.3516433,102.16,220.12,21.19,11.83,96.37,34.0,11.33,5.27,9.29,7.3,9.77,11.15,12.67,11.98,12.52,12.54,8.74,11.02,15.07,37.13
2024-04-24,114.95,115.96,113.67,111.0,7.04,48.66,64.6,6.01,104.93,15.95,128.1,116.9,48.26648439,13.42,12.66,11.35,7.54,122.24,13.96,29.29,126.46,12.4,100.69,96.38,10.11,122.0,4.14,38.046493776,26.880157976,49.678376872,77.02,47.09,49.8,33.85,103.95,185.0,94.28,61.6,117.37,88.81,77.88,77.67,118.82,10.27,53.42,145.11,83.7,109.13,91.31,11.48,97.65,29.941742221,46.555362526,120.97,43.497437151,65.188868415,68.005852073,57.074700832,32.986281965,12.203953103,56.58,48.436248574,53.452839424,104.51,,54.767588552,34.443352489,26.400167622,66.97,43.302681066,50.694418099,289.73,62.054264779,61.865584775,26.824160662,56.150272573,42.75,99.98,37.885250714,85.4569805,87.66,31.35,53.18,47.72,35.19,111.12,126.88,87.7,120.95,54.6,97.48,57.32,82.09,34.72,57.77,12.07,52.8,282.35,64.71,47.81,113.7,106.65088915,101.63,219.38,20.8,11.4,96.05,33.09,11.37,5.33,9.32,7.33,9.83,11.13,12.62,11.95,12.58,12.57,8.76,11.04,15.13,36.9
2024-04-25,114.49,115.45,113.74,111.25,6.88,48.35,64.6,6.03,103.7,15.95,128.0,116.65,,13.41,12.67,11.34,7.49,122.15,13.99,29.12,126.37,12.33,100.05,95.89,10.1,121.47,4.12,37.926599363,26.96985817,49.579317297,77.4,48.02,50.0,33.73,103.89,186.15,94.39,60.38,116.95,89.49,78.02,77.53,118.86,10.4,53.47,144.07,83.5,107.75,91.31,11.52,97.53,29.921959108,46.674227281,120.91,43.636216577,65.248747964,67.476973106,57.114620189,33.016242257,12.154018762,57.12,48.53461626,53.492353629,104.14,104.09,54.638137888,34.67191484,26.668340882,67.62,42.83502803,50.295249453,290.51,61.635383532,61.626951854,27.513496634,56.347464048,43.49,99.4,,85.984431294,87.69,30.91,53.63,47.04,35.12,110.99,126.87,87.0,119.72,54.4,97.65,56.49,82.1,34.45,57.52,12.08,52.2,282.04,64.51,48.5,112.73,105.94040229,101.45,219.02,20.83,11.65,95.98,33.08,11.35,5.42,9.29,7.36,9.78,11.13,12.61,11.95,12.54,12.67,8.73,11.02,15.16,36.88
2024-04-26,116.56,117.64,115.14,112.7,6.97,49.06,65.77,6.04,105.2,15.95,128.35,117.05,48.445175611,13.52,12.68,11.34,7.64,124.67,13.89,28.6,128.29,12.42,101.83,97.25,10.29,123.27,4.02,38.566036233,27.209058686,50.203392619,76.35,47.46,49.44,33.46,105.83,177.51,93.8,60.74,118.41,89.64,77.44,77.76,118.91,10.09,53.55,143.73,85.76,107.74,90.71,11.6,97.59,29.823043541,46.3572546,122.83,43.854298531,65.258727888,,57.184479064,33.016242257,12.28384805,56.58,48.219839665,53.20587565,105.83,105.86,54.707842091,34.801102255,26.966311171,66.97,42.72557732,50.654501235,289.8,61.356129367,60.92099613,27.603410022,55.77560877,42.45,101.76,37.567887357,85.238038661,87.84,30.37,53.35,46.17,34.55,111.07,128.77,88.02,122.55,55.5,97.9,56.8,82.29,35.05,57.83,12.19,53.4,282.37,65.76,46.0,114.0,107.15698937,103.08,222.32,20.41,11.4,97.4,32.68,11.38,5.46,9.3,7.38,9.81,11.12,12.81,11.95,12.62,12.62,8.66,11.05,15.3,37.8
2024-04-29,117.23,118.19,116.06,112.8,7.06,48.96,66.0,6.1,105.0,15.98,128.3,117.0,48.405466451,13.5,12.66,11.39,8.0,124.8,13.56,28.89,128.93,12.38,102.28,93.48,10.3,124.04,3.92,38.645965842,28.464861394,51.213800285,75.05,47.28,49.05,33.8,106.6,176.39,94.02,62.27,119.06,90.16,78.53,78.4,118.94,10.29,53.6,143.38,85.95,108.21,91.0,11.67,97.99,30.327512934,,123.77,44.24089836,65.298647587,67.756380862,57.264317778,33.525567229,12.313808655,56.43,48.318207351,53.344175364,106.37,105.99,54.867165985,34.999852125,27.115296316,67.23,42.96437887,51.013753016,290.95,61.455862998,61.149686012,27.873150185,55.795327918,42.29,102.85,37.805909874,85.357461483,87.91,31.01,,47.08,35.66,111.0,129.56,88.65,122.2,55.7,97.9,56.91,82.37,35.2,57.31,12.5,53.75,283.3,66.39,46.24,114.15,107.88694161,103.74,223.9,19.98,11.51,98.05,31.35,11.41,5.52,9.33,7.46,9.83,11.14,12.9,11.98,12.67,12.56,8.74,11.06,15.35,37.97
2024-04-30,115.63,116.37,114.87,111.26,7.1,48.62,65.46,6.02,104.82,15.87,127.75,116.05,48.683430573,13.47,12.66,11.37,7.59,123.43,13.16,26.55,127.54,12.39,101.15,91.41,10.22,122.66,3.63,39.045613886,28.405061265,49.678376872,71.52,44.67,46.75,33.72,105.42,164.94,95.1,62.41,117.44,89.85,78.36,78.24,118.97,9.38,53.58,142.34,84.13,108.55,91.79,11.59,98.13,30.594584966,46.951578377,122.38,44.290462441,65.618005179,67.776338559,57.5237936,33.645408398,12.253887445,56.17,49.38057836,54.480208728,105.43,105.01,55.165898287,35.119102048,27.16495803,68.05,43.461882099,51.193378907,291.0,61.784983978,61.656780969,28.062967337,56.781285294,41.65,100.5,38.440636588,85.078808233,87.75,,,47.38,35.42,110.27,128.13,88.32,121.05,55.02,97.61,56.13,82.07,34.8,,12.44,52.62,283.52,65.87,43.0,114.15,107.3516433,102.97,221.42,19.2,11.03,96.97,29.5,11.4,5.48,9.32,7.46,9.82,11.14,12.75,12.02,12.61,12.51,8.71,11.04,15.22,37.25
2024-05-02,116.9,117.76,115.9,112.51,7.0,48.98,65.88,5.9,106.09,15.98,127.55,115.85,48.196993359,13.44,12.68,11.27,7.67,124.56,12.68,27.98,128.72,12.31,102.84,87.21,10.25,123.64,3.76,38.925719473,29.03296262,51.560508797,70.0,44.9,46.26,33.69,106.7,174.86,93.9,64.23,118.35,87.88,78.03,79.0,119.05,9.48,53.56,139.3,85.53,108.46,90.94,11.47,97.48,30.13913741,46.994475541,123.35,44.845580144,64.759731651,67.666571227,56.755345975,33.585487814,12.094097552,55.72,48.711349977,53.878853708,106.45,106.0,54.548518197,35.615976723,28.187989357,67.62,43.412131776,50.74431418,288.0,60.867434579,61.209344242,26.944045179,54.704605859,41.52,101.8,,81.924055372,87.87,31.14,51.64,47.01,35.15,110.67,129.32,89.7,122.2,55.55,97.79,57.14,82.43,35.35,56.52,12.61,53.47,280.89,65.7,43.0,116.41,109.49283655,103.69,223.26,18.9,11.07,97.85,30.4,11.36,5.73,9.32,7.54,9.75,11.07,12.86,11.99,12.5,12.4,8.72,10.98,15.06,38.0
2024-05-03,119.1,120.13,117.8,114.2,6.89,49.57,66.6,5.9,107.43,16.05,128.32,116.78,47.998447558,13.6,12.7,11.32,7.87,125.9,13.26,28.44,130.18,12.47,104.97,90.4,10.49,124.98,3.89,39.205473104,29.212363007,51.213800285,72.55,45.5,47.88,33.36,109.36,178.15,93.54,64.84,120.17,88.41,77.84,80.29,119.09,9.8,53.65,139.4,87.66,108.38,91.28,11.66,97.66,30.09948065,46.597478915,124.95,44.805928879,64.969310071,67.916042437,57.004841957,33.435686351,12.353756128,55.15,48.267173534,53.482685666,107.5,107.88,54.717799835,35.447039333,28.108530613,66.88,43.690733584,,289.55,60.687914044,61.209344242,27.393612117,55.169293456,41.16,105.0,37.515102646,,88.01,31.25,53.28,47.57,35.7,110.92,130.97,91.1,124.7,56.15,97.69,58.0,82.68,35.95,57.71,12.84,54.95,281.32,66.3,46.11,118.3,111.19605845,104.87,225.29,19.76,11.17,98.93,31.92,11.37,5.72,9.33,7.57,9.79,11.08,13.01,12.05,12.64,12.28,8.7,11.01,15.33,39.04
2024-05-06,118.13,118.8,117.51,113.33,6.93,48.89,66.78,5.92,107.66,15.96,128.15,116.45,48.31612084,13.6,12.67,11.42,7.8,125.86,13.54,28.78,130.13,12.74,104.08,92.71,10.38,124.84,3.97,39.645085952,29.182462942,53.09593221,74.1,45.48,48.45,33.73,109.06,185.0,93.77,65.61,118.63,89.51,77.98,81.11,119.15,9.7,53.61,142.24,86.35,109.54,91.04,11.9,98.63,30.277936069,,124.71,44.756364799,65.538165781,68.325175223,57.543753278,,12.40369047,55.72,48.247432359,53.631248681,107.42,107.54,55.076278596,35.655726697,28.078733584,66.19,43.839984553,51.642443635,292.1,61.027008387,61.388318933,27.933092443,55.268163158,42.34,103.1,37.554843221,82.232564327,87.98,31.29,52.79,47.72,36.12,110.61,130.71,90.7,124.5,56.1,97.75,57.74,82.54,35.8,58.35,13.0,54.2,284.43,67.71,46.9,118.75,111.19605845,104.8,225.45,19.85,11.22,98.9,32.37,11.49,5.72,9.39,7.59,9.88,11.18,13.03,12.05,12.8,12.4,8.72,11.14,15.55,38.44
2024-05-07,118.79,119.31,118.47,113.01,6.99,48.95,67.16,5.86,107.56,15.9,127.65,116.5,48.991176566,13.48,12.67,11.42,7.77,126.59,13.7,28.2,130.89,12.7,104.48,92.39,10.53,125.03,3.84,39.685050756,,52.996872635,74.17,45.3,48.08,34.02,109.92,179.25,93.9,65.12,118.49,89.07,78.88,80.81,119.19,9.89,53.66,143.13,86.89,109.54,91.22,11.82,98.5,30.386992158,46.676878241,125.4,44.558108476,65.807623749,68.963821523,57.663511349,33.765249568,12.423664207,55.46,48.257302946,53.62134448,107.89,107.95,55.26547572,35.496726801,27.83042501,65.66,43.412131776,51.9917162,292.25,61.306262552,61.746268315,27.863159809,55.238502247,42.04,103.6,37.63432437,82.003670586,88.06,31.3,53.71,47.7,35.87,109.64,131.45,90.45,125.05,56.4,97.7,56.18,82.61,35.9,58.43,12.96,54.28,284.42,67.77,46.09,117.9,110.68022553,105.21,227.0,19.88,11.15,99.5,32.04,11.47,5.66,9.39,7.54,9.89,11.22,13.07,12.05,12.79,12.34,8.79,11.12,15.46,38.25
2024-05-08,119.14,119.53,119.07,113.56,6.98,49.43,67.01,5.89,107.11,16.0,127.72,116.63,49.239358818,13.62,12.66,11.49,7.78,126.85,13.45,27.3,131.15,12.87,104.82,89.6,10.39,125.35,3.81,,28.753895351,51.659568372,73.0,44.8,47.48,34.02,110.31,176.82,94.12,64.38,119.56,90.15,78.83,79.7,119.24,9.63,53.66,143.26,86.73,109.81,91.27,11.89,98.98,30.337421208,46.845601806,125.75,44.478805947,66.156921115,68.66445607,57.903027492,33.935024559,12.493572285,55.73,48.444844111,53.779811697,108.21,108.12,55.434757358,35.397351866,27.611913464,66.34,42.924578612,51.672381283,293.4,61.665303621,62.153932888,27.753265668,55.525224382,42.48,104.07,37.63432437,82.162901014,88.08,31.02,53.5,47.21,35.37,110.88,131.84,90.85,124.9,56.6,97.96,56.37,82.47,36.1,58.19,12.89,54.55,285.7,67.67,43.25,117.78,110.68022553,105.5,228.11,19.63,10.8,99.77,31.2,11.51,5.63,9.44,7.55,9.92,11.31,13.11,12.07,12.82,12.36,8.74,11.16,15.57,38.16
2024-05-09,117.98,118.22,118.21,112.15,6.93,48.93,66.64,5.84,107.12,15.98,128.61,116.4,50.033542025,13.6,12.67,11.7,7.6,125.61,13.62,27.97,129.84,12.97,103.42,90.98,10.34,124.01,3.79,40.404417235,29.531297028,53.838879023,74.43,45.98,48.5,34.87,108.82,179.23,95.08,64.98,119.54,90.93,80.88,81.29,119.3,9.85,53.82,146.81,85.53,112.33,92.56,11.98,100.5,30.763731376,47.490721323,124.52,45.400697847,67.095034041,69.951727518,58.741333991,34.843820096,,57.03,48.90876173,54.423584765,107.25,106.04,56.480320412,,28.575350733,66.34,43.849934618,52.780074277,298.3,62.742426829,63.4266418,28.142890348,56.227199263,44.25,101.75,38.190692418,84.013954744,88.18,,55.0,48.65,37.64,110.9,130.57,90.05,121.14,56.1,97.97,56.52,82.46,35.36,59.46,13.19,53.77,290.5,68.45,44.92,116.59,109.64530579,104.57,225.7,19.78,10.93,98.73,32.48,11.71,5.83,9.63,7.67,10.09,11.53,12.97,12.07,12.99,12.66,9.01,11.33,15.7,37.55
2024-05-10,117.03,117.09,117.59,111.58,7.0,48.85,66.14,5.87,106.82,15.94,128.6,116.95,50.529906529,13.56,12.71,11.75,7.58,125.05,13.67,27.39,129.25,13.05,102.38,90.2,10.35,123.16,3.78,40.364452431,,53.036496465,72.9,44.14,47.22,34.86,108.22,176.5,95.05,64.47,118.04,91.65,81.16,81.75,119.35,9.66,53.83,147.5,83.88,112.19,92.43,12.07,101.1,30.694332046,47.252523347,124.01,45.499826008,67.274672686,69.991642911,58.891031581,34.813859803,12.64337531,57.66,48.898891142,54.225500744,106.88,106.43,56.480320412,36.351351242,28.962712109,66.16,43.581282874,52.430801711,299.35,63.071547809,63.635445606,28.352688253,56.207425322,44.39,100.65,38.190692418,83.834820512,88.33,31.99,55.14,48.92,36.52,111.24,129.85,89.31,121.3,55.7,98.5,55.92,82.33,35.15,59.74,12.57,52.85,291.67,68.5,43.86,116.19,109.00525686,103.92,224.75,19.4,10.67,98.23,30.89,11.61,5.89,9.66,7.71,10.15,11.61,12.9,12.08,13.06,12.84,9.02,11.39,15.78,37.0
2024-05-13,117.57,117.62,118.17,112.17,7.0,48.8,66.62,6.0,107.25,15.95,128.47,116.9,50.62917943,13.53,12.72,11.75,7.6,125.55,13.58,26.65,129.78,13.01,102.47,92.11,10.34,123.65,3.72,40.004769191,29.013029243,52.58082242,75.05,44.62,48.5,34.93,108.35,177.2,95.0,65.72,118.74,91.96,80.8,83.97,119.39,9.39,53.84,145.3,83.5,112.58,92.42,12.1,100.85,30.694332046,,124.56,45.787297675,67.13495374,70.271050668,59.090628366,34.694018634,,56.97,48.918632318,54.225500744,107.19,106.13,56.649602049,36.669351034,29.379870513,66.71,43.422081841,52.869887222,299.1,63.011707631,63.784591182,28.47257277,56.098668651,44.3,100.91,38.111211269,83.536263459,88.32,32.15,,48.9,36.17,110.98,130.44,90.0,122.9,56.2,98.13,56.28,82.3,35.25,58.72,13.19,53.27,291.25,68.54,43.23,117.13,110.17703875,104.25,225.88,20.09,10.81,98.69,31.0,11.71,5.99,9.64,7.75,10.12,11.6,12.96,11.98,13.05,12.68,9.03,11.39,15.84,36.74
2024-05-14,117.7,117.78,118.24,112.61,6.97,48.74,66.62,5.96,107.63,15.99,128.75,117.15,50.778088781,13.46,12.72,11.74,7.61,125.9,13.21,26.59,130.17,13.07,103.0,88.83,10.32,123.68,3.63,40.314496425,29.401730082,52.798753485,73.49,44.14,46.97,35.05,108.92,172.77,94.5,66.07,118.61,92.91,80.89,87.9,119.42,9.05,53.85,147.16,83.55,113.33,92.31,12.18,101.25,30.753817186,47.341847588,124.81,45.598954169,67.424371557,70.690162302,59.04072917,34.604137756,12.82313894,57.15,48.760702916,54.284925951,107.36,107.3,56.380742978,36.738913489,29.230885369,66.9,43.352431389,52.929762519,299.3,63.071547809,63.705046875,28.532515028,56.0492338,44.65,101.0,38.150951843,83.386984932,88.37,32.18,55.47,49.73,37.83,110.99,130.89,90.4,123.7,56.15,98.27,55.88,82.55,35.35,59.39,13.43,52.9,291.39,68.85,42.49,117.66,110.66938409,104.56,226.22,19.62,10.51,98.94,30.01,11.77,5.95,9.67,7.75,10.15,11.65,13.02,11.94,13.1,12.73,9.09,11.38,15.96,36.74
2024-05-15,118.91,118.76,119.88,113.71,6.9,49.08,66.55,6.0,107.11,16.1,128.8,117.21,51.373726186,13.43,12.72,11.86,7.63,125.45,13.96,27.5,129.67,13.36,103.34,95.37,10.35,123.09,3.81,40.764100475,28.823662168,53.29405136,78.51,45.8,50.35,35.61,109.09,181.32,95.28,67.54,120.52,94.81,81.04,87.41,119.46,9.68,53.86,151.09,84.15,113.55,93.04,12.48,102.3,31.229698303,47.788468792,124.23,46.263112849,68.08304659,71.099295088,59.659479205,34.404402473,13.06282378,57.92,49.155526421,54.799944405,106.88,107.4,57.366559572,37.136413229,29.528855658,67.3,44.02903578,53.438702544,303.2,63.460508967,64.182312717,29.561523798,56.07889471,46.44,102.2,38.399330436,83.516359655,88.39,32.04,55.83,50.34,37.68,111.26,130.34,90.6,123.55,55.9,98.2,56.34,82.6,35.75,59.9,13.61,53.41,295.22,69.85,44.59,118.06,110.97463819,104.47,224.65,20.96,11.05,98.58,32.01,11.93,6.01,9.78,7.84,10.28,11.8,12.98,11.96,13.33,12.91,9.2,11.53,16.33,37.01
2024-05-16,119.52,119.05,121.09,113.52,6.96,49.81,66.58,5.97,107.24,16.0,129.2,117.75,50.926998133,13.51,12.71,11.85,7.66,125.69,13.99,27.2,129.93,13.34,103.92,93.54,10.35,123.55,3.77,40.943942094,28.245594255,53.49217051,77.41,44.63,49.3,35.52,109.27,182.66,94.99,67.38,122.55,94.93,80.59,86.45,119.53,9.43,53.94,148.27,84.9,113.36,92.77,12.41,101.98,31.150384783,47.689219636,124.55,46.431630724,68.352504558,70.550458424,59.719358241,35.073515671,13.022876307,57.63,49.007467606,54.572147781,106.92,107.27,57.257024395,37.345100593,29.946014063,67.5,43.531532551,53.289014301,302.65,63.590162686,64.311572216,29.50158154,56.0492338,46.17,102.01,38.309914143,83.357129227,88.44,32.18,55.03,49.71,37.26,111.63,130.64,90.6,124.0,56.0,98.66,57.04,82.59,35.75,60.02,13.26,53.47,294.45,69.52,44.0,118.15,111.11249489,104.67,225.11,20.86,10.76,98.77,32.32,11.88,6.11,9.73,7.86,10.25,11.73,12.99,11.99,13.26,12.85,9.18,11.5,16.26,37.41
