Data,ABGD39,SIVR39,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,BDAP11,DOLA11,DVER11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BICV39,BGWH39,BIEU39,BIPC39,BIUS39,BHEZ39,BHEW39,BXTC39,BGRT39,BIAG39,BCRB39,BCNY39,BEMV39,BTFL39,BFLO39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,SPYI11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BFTS39,BKYY39,BFDN39,BFXH39,BFPI39,BFCG39,BFTC39,BFDL39,BQCL39,BCIR39,BFDA39,BQQW39,BQTC39,BFBI39,BFTA39,BFPX39,BFVD39,QQQI11,TBIL39,BDRI39,BKCH39,BPOT39,BHIX39,BCTE39,BCLO39,BCPX39,BBUG39,BFNX39,BSNS39,BOTZ39,BGNO39,BLBT39,BMIL39,BLPA39,BLPX39,BCHQ39,BQYL39,BCAT39,BSIL39,BSOC39,BSDV39,BSRE39,BDVD39,BEDC39,BPVE39,BPFR39,BURA39,BPFV39,BHER39,BITH11,ETHE11,HASH11,BIYJ39,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USBD11,USDB11,USTK11,WRLD11,BSGO39,BHYC39,BTLH39,BSHY39,BIGS39,BTLT39,BGOZ39,BIEI39,BIYT39,BQLT39,BSTI39,IBIT39,BOVA11,BFXI39,BAOA39,BAOK39,BAOR39,BHDV39,BAOM39,BIEF39,BIEM39,BIXU39,BIVB39,BIJH39,BIJR39,BITO39,BAGG39,BUSR39,BHEF39,BIHA39,BAER39,BIHF39,BFAV39,BUSM39,BMTU39,BQUA39,BSIZ39,BVLU39,BDVE39,BSUS39,BEAG39,ETHA39,BIEV39,BIET39,BFAL39,BIDN39,BGLC39,BICL39,BKXI39,BIXC39,BIXG39,BIXJ39,BIGF39,BIXN39,BIAU39,BCOM39,BHYG39,BLQD39,BRAX11,ECOO11,CSMO11,MOBI11,BIDV39,BIGO39,BIGL39,BMBB39,MILA11,BMRE39,BACW39,BAAX39,BEWA39,BEWZ39,BEWC39,BECH39,BCHI39,BEGD39,BEFG39,BEFA39,BSCZ39,BEFV39,BEGE39,BEMC39,BEEM39,BEZU39,BEUF39,BEWQ39,BEWG39,BVEG39,BCWV39,BPIC39,BSDG39,BEWH39,BNDA39,BEWJ39,BEWW39,BEPP39,BERU39,BKSA39,BEWY39,BEWP39,BEWL39,BEWT39,BEWU39,BEUW39,BEGU39,BUSA39,BURT39,BIBB39,BIGE39,BREZ39,BARY39,BIWF39,BIWM39,BOEF39,IVVB11,BIVW39,BIVE39,BILF39,BIJS39,BDVY39,BIDR39,BSOX39,BSHV39,BSLV39,SMAL11,BTIP39,BSUC39,BIYC39,BIYK39,BIFR39,BGOV39,BIYM39,BIYE39,BIYG39,BIYF39,BITB39,BIHI39,BIEO39,BIHE39,BIAT39,BIYW39,BIYP39,BUTL39,UTIP11,B5P211,DIVD11,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,BBCN39,BBAJ39,BBER39,BBIL39,BBJP39,BBMR39,BBUS39,BMCE39,BPEM39,BJPI39,BPUS39,BPME39,BDRE39,BMOM39,BJQU39,BVLF39,BKBA39,BKWB39,META11,NSDV11,NDIV11,HIGH11,LVOL11,IBOB11,PIBB11,BHYS39,BSTP39,BLTP39,BZRO39,BIPZ39,BCRP39,BMFE39,QBTC11,QSOL11,QETH11,BOVS11,WEB311,TECB11,ACWI11,ASIA11,XINA11,EMEG11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,XMAL11,URET11,USAL11,UTEC11,TRIG11,HYEM39,ANGV39,GDXB39,EMLC39,MOTB39,BUZZ39,SLXB39,PFXF39,BUSF39,BWCL39,BAGY39,BCHA39,BEME39,BEUR39,BJAP39,BEUA39,BLUZ39,BWOR39,BUFF39,BTWO39,BEQW39
2023-09-27,,,107.43,107.73,107.24,100.25,7.96,10.0,,,47.01,59.12,6.03,96.58,15.29,122.3,111.5,,49.758244538,40.691833877,,,,,43.111595379,34.890736295,,,45.575373627,,49.432458706,,12.07,11.77,9.4,7.4,112.18,5.82,15.79,115.69,8.2,,95.6,38.44,9.51,113.51,2.41,,37.52,,,,65.185621538,,,,,,,,,,,,,,,53.084446744,17.214719799,,,,,,19.695818881,,30.869815895,,33.654573176,,,,,,,,22.357472808,51.071880356,,,,,,43.529975275,,22.612099792,30.95,23.42,21.43,,30.6,97.28,88.36,89.49,55.78,104.57,73.4,82.25,64.24,111.61,7.16,51.11,113.46,87.84,96.66,,87.17,9.34,82.7,,,,49.94560818,,28.996162,,46.557664042,45.114590545,,47.836928504,,110.7,,52.215139162,,,,,,39.033246064,,53.580261127,,,47.02566506,,38.899113607,,,26.865293309,,40.395540902,,32.869161017,43.75458562,,44.757149899,,,,,,,,,,,,51.10771036,,,,9.6372009379,44.92,48.089895542,44.664642277,50.078274962,94.99,94.12,,,,,,,,,46.009950803,31.422855403,34.909271586,48.182072058,41.486368473,,26.474113155,,,42.592253599,,,,,31.196024801,51.860604435,,,43.370777716,,,,,27.763259578,56.58,38.443047869,72.298272278,,,,36.493241388,,43.160323777,33.521231724,51.551508035,,46.817247006,,,,,,,53.084299962,44.231803713,,239.15,42.841691783,,,,53.024848955,,19.389509428,53.812146742,34.74,98.89,51.057863919,,,,,36.235086978,,79.900980175,,,,,,,,14.889036388,,,,83.45,,29.09,48.2,45.86,38.97,106.24,116.2,79.38,107.28,49.96,93.22,54.5,77.31,32.52,46.96,13.99,51.93,233.61,48.04,,,,,,,,,,,,,,,,,,,20.1,,,,,92.93,195.0,,,32.005688958,29.809335691,,,,8.19,,5.67,88.09,10.89,16.0,9.58,,5.39,,8.02,6.73,8.08,9.39,11.54,11.35,10.26,10.0,,7.82,9.06,12.26,38.39,,,44.694195583,,,,,,,,,,,,,,,,,,
2023-09-28,,36.48,108.84,109.46,108.19,101.52,7.53,9.98,,,47.6,59.85,6.05,97.76,15.05,122.75,112.0,,49.422240503,41.007274449,,,,,,34.900581311,,,,,49.345718186,,12.06,11.78,9.32,7.56,113.54,6.09,15.9,117.12,8.33,,97.57,39.83,9.63,114.79,2.4,,,,,,65.362729642,,,,,,,,,,,,,,,,16.694251945,,,,,,19.873703848,,31.049640065,,34.368728575,,,,,26.033473724,,23.567959736,,,95.135477635,,,,,44.796544234,,,31.72,24.23,22.38,,30.56,98.8,74.0,89.25,55.55,105.02,74.29,82.62,64.59,111.69,7.26,51.1,114.49,89.31,97.13,,87.4,9.37,82.87,,,,49.848020043,,29.054622004,,,45.192846557,,,,112.18,25.835214755,52.529688193,,,,,39.876167879,,,53.739164589,,59.287723075,47.184569103,,39.115766898,,,26.507089398,,40.552721995,45.34482493,,44.00319122,,45.289973112,,,,,,,,50.550239771,,36.483025442,,51.998839243,,,,9.6372009379,44.45,47.751234305,44.722274074,50.029721273,96.3,96.02,,,,,,,,,46.089107708,31.413026546,,,,,26.356841336,,42.986789863,42.749747488,,40.365308376,,,31.186208557,52.315435284,,,43.460161045,,,,,27.772980607,55.8,37.851616363,72.327773749,,,,36.650539842,,,,51.814675121,,47.015961976,,,41.24864951,,40.789909388,,53.373397558,44.420616175,,239.49,42.971213176,51.247151742,,,53.142681953,,19.801627901,53.918437569,34.76,101.15,,,,,,36.352733364,,80.35451486,,25.112535395,,7.0631954374,,,,15.028745845,,,,83.48,,29.04,48.36,45.94,38.88,106.85,117.72,80.1,109.72,50.6,93.6,54.58,77.42,32.97,47.19,14.2,52.81,232.95,48.6,,,,,,,,,,,,,,,,,,,20.3,,,,,94.25,201.41,,,,29.478012574,,,,8.4,,5.87,89.16,11.05,16.36,9.62,,5.37,,8.09,6.73,8.13,9.47,11.68,11.34,10.34,9.93,,7.89,9.1,12.35,39.26,,,44.644755101,,,,,,,,,,,,,,,,,,
2023-09-29,44.52,35.7,109.72,110.49,108.81,101.93,7.61,10.02,,,47.92,60.3,6.11,98.0,15.04,123.6,113.8,,49.234473542,40.967844378,,,,,43.619963325,34.939961374,,,45.527094629,43.659775585,,,12.17,11.8,9.4,7.7,114.35,5.9,17.85,117.96,8.26,,97.83,39.7,9.78,115.61,2.4,,38.17,26.74,,,64.280402341,,,,,,,,,,,,,,,55.877868297,16.262165424,,,,,40.771396611,20.051588816,,,,34.487754475,,,,,,,,22.536810825,51.379710868,,,,,,43.368083002,,,31.8,24.22,22.4,,30.99,99.58,65.2,89.16,54.72,105.46,74.16,82.08,64.79,111.78,7.1,51.21,113.67,90.23,96.91,,87.09,9.46,82.75,,,,49.711396652,,29.035135336,,,45.584126613,,,,113.15,26.000825106,52.156161218,,,48.927922476,47.83566647,39.74832813,39.101725443,,53.530603795,12.412089852,58.959672294,46.827035007,,38.70215607,,,26.606590484,,40.199064536,44.978262002,34.9608349,43.744641396,39.089636227,45.092631181,,,,,,,,50.689005135,,36.235246133,,50.931443108,,,53.204410556,9.6172687746,44.06,47.460953246,44.45332569,49.893770944,96.73,96.51,,,,,,,,,46.009950803,31.245935979,35.114103858,48.917457499,41.43714402,,26.474113155,42.78832141,42.877686335,42.415072974,34.876395474,39.983857679,,49.439953616,31.156759824,52.404423928,,44.181474179,43.480024007,,47.031000666,,,27.947959134,55.51,37.299613624,72.12126345,,,47.99100562,36.453916774,45.122368809,43.398176308,33.665719792,51.561254965,,46.847054252,,39.892788089,40.919059817,,40.455646452,76.430456626,53.443179736,44.062866246,,238.79,42.622501732,51.048903572,,,53.142681953,,19.725186571,53.696193113,34.08,101.64,50.979659265,,,,,36.303714037,,78.441781623,,24.745422076,,6.9434802605,48.147313371,,,15.068662833,,,,83.81,,28.91,48.24,45.56,38.51,108.19,118.55,80.33,109.84,50.97,94.35,55.28,77.68,33.15,47.12,14.31,53.44,232.2,48.55,,,,,,,,,,,,,,,,,,,20.21,100.25,94.219302429,,,94.66,202.7,,,,29.682653323,,,,8.48,,5.99,89.8,10.78,16.36,9.56,,5.42,,8.03,6.72,8.09,9.45,11.76,11.43,10.31,9.81,,7.89,9.05,12.36,39.89,,,44.288783632,,,,,,,,,,,,,,,,,,
2023-10-02,,,108.37,108.73,108.19,101.18,7.54,10.01,,,47.54,59.5,6.23,96.94,15.22,123.0,112.95,,49.03682411,40.514398555,,,,,,34.368950453,,,,43.943725684,,,12.03,11.8,9.5,7.52,112.9,6.32,16.9,116.44,8.48,,96.89,41.3,9.65,114.12,2.5,,,27.09,,,62.351891878,,,,,,,,,,,,,,,,15.751517717,,,,,,19.893468845,,31.459239564,,34.130676776,,52.811728397,,,,,23.200950262,,50.652111477,93.709871077,,,,,41.901529471,,,33.09,24.89,23.01,,31.54,98.06,71.19,89.69,53.31,104.7,74.9,81.54,65.06,111.81,6.9,51.16,112.77,88.72,96.23,,87.44,9.59,82.92,,,,,,29.152055345,,,45.965624669,,,,111.49,,,,,48.554501899,,39.56148542,39.170204822,,53.858342186,12.443864802,58.273747932,47.303747135,,38.731699701,,,26.447388746,8.9084829623,40.159769262,45.027797533,,,,45.043295698,,,,,,,,50.104208243,,35.92799979,,50.56911598,,51.60769122,52.127398196,9.8066243256,45.49,47.364192893,44.45332569,51.466910471,95.72,95.86,,,,,,,,,45.970372351,31.46217083,34.997056845,48.869705197,41.151642197,,26.620702929,42.561719662,42.7388273,42.395386238,,39.788241937,37.577510916,,,52.167120876,,43.914546499,43.420435121,,47.031000666,,,28.093774573,55.89,37.240470474,71.836082561,,,,36.276956013,45.161691134,43.279250042,,51.317581737,,47.006026228,,,40.559507424,,40.55395908,,54.111094872,43.99330376,,240.8,43.200366412,51.048903572,,55.272091008,52.386586885,,19.961157632,54.227647247,32.88,99.48,,,,,,38.235075545,,77.30794491,,24.765266039,,6.9734090547,47.852051842,,,15.228330783,,,,83.63,,28.77,48.04,45.15,37.39,107.44,116.95,79.83,108.74,50.25,94.14,54.67,77.38,32.72,47.8,13.8,52.45,234.15,49.51,,,,,,,,,,,,,,,,,,,21.28,99.58,93.58960734,,,93.5,200.06,,,,,,,,8.77,,6.01,88.68,11.48,16.25,9.59,,5.43,,7.96,6.74,8.13,9.37,11.6,11.35,10.49,9.78,,7.79,9.12,12.56,38.9,,,43.26042161,,47.203678958,,,,,,,,,,,,,,,,
2023-10-03,,,106.36,106.45,106.66,99.68,7.59,,,,47.0,58.67,6.17,95.02,15.16,122.1,111.8,,49.481535333,40.77069402,,,,41.558182715,,34.526470707,,,,43.67935835,50.019142353,,11.95,11.78,9.44,7.4,111.33,6.23,17.15,114.78,8.47,,95.12,40.94,9.51,112.5,2.35,,38.08,26.83,33.447203533,,63.207914379,,,,,,,,37.9,,,,,,,,15.967560977,,,,,,,,31.13955215,,33.714086126,,,,22.45325754,26.441260425,,,,,,,,,,41.577744925,,,32.6,24.48,22.82,,30.58,96.17,70.46,90.7,54.1,103.98,75.05,81.02,65.22,111.88,6.75,51.07,112.1,86.93,95.88,,87.78,9.57,83.0,,,,50.591141565,,28.687486527,,,,,,,109.82,25.913149038,,,,,,39.71882665,39.365860191,,54.17614911,12.308821265,58.333393529,47.47258268,,38.564285794,,,26.646390919,,39.933821441,45.384453355,,44.460625524,,,,,,,47.020855917,,,,,34.699014418,,,,51.726740104,51.402862609,9.7767260807,44.61,47.847994659,44.902179483,50.383546178,94.39,95.86,,,,,,,,,46.12868616,31.521143971,,47.780952727,,,26.640248232,42.295708914,42.808256818,42.375699502,,39.719776427,,,31.411982179,,,,43.2218055,,,,,,56.51,37.033469447,70.754361947,,,,,,,,51.337075595,,47.135190959,,40.180071638,40.899084684,,,,54.111094872,43.715053816,,241.65,43.210329596,51.227326925,39.984347508,55.272091008,52.867738292,,19.911304591,54.867142366,33.33,97.53,,,,,,36.836760925,,78.136138683,,24.656124242,,6.9734090547,47.359949293,,,15.298185512,,,,83.32,,29.08,48.34,45.74,37.78,106.04,115.23,79.0,106.89,49.46,93.36,54.38,77.13,32.06,47.83,13.68,51.2,234.64,49.43,,,,,,,,,,,,,,,,,,,20.41,98.3,92.386607768,,,92.32,197.25,,,,28.787588521,,,,8.64,,5.86,87.43,11.3,15.79,9.62,,5.42,,8.0,6.76,8.16,9.42,11.44,11.3,10.46,9.93,,7.79,9.15,12.54,37.88,,,44.091021704,,,,,,,49.34,,,,,,,,,,,
2023-10-04,,34.56,106.96,107.11,107.15,99.97,7.73,,,,47.12,58.75,6.32,95.32,14.79,122.7,112.6,,49.461770389,40.967844378,,,,,43.619963325,34.654455913,,,,44.354963758,50.405763743,,11.87,11.81,9.58,7.42,111.51,6.25,17.1,114.97,8.58,,95.61,41.31,9.44,113.48,2.36,,,,,,60.807115639,,,,,,,49.374740228,,,,,,,,53.745053192,16.193424386,,,31.64,,,20.071353812,,31.19949354,24.9,33.565303752,,,,22.659611329,26.830511367,,,22.536810825,,,,,,,41.444421876,,23.029370526,33.15,24.96,22.96,,30.79,97.03,69.92,90.89,53.46,103.05,74.92,81.24,65.41,111.93,7.43,51.06,113.1,87.73,96.17,,88.55,9.66,83.14,,,,50.737782555,,28.882772344,,,45.56600486,,,,110.18,25.718313331,,,,48.908268761,,39.689325169,39.228901433,,54.652859497,12.380314902,58.55209405,47.770527759,,38.633220932,,,26.467288963,,40.395540902,45.919437088,,44.699286901,,44.95449183,,,,,47.416404652,,,,,34.550346832,,49.501719844,,,52.313427604,9.8564547337,44.43,46.590110067,45.162454031,50.334866423,94.53,95.02,,,,,,,,,46.296894583,31.530972828,34.870255915,,40.61017322,,26.356841336,,43.452959481,42.375699502,,39.70999564,37.401274544,49.933366327,31.294187246,52.453862064,,,43.857420287,,,,,28.200705895,56.31,36.767325269,70.715026653,,,48.385587372,,44.562025667,43.725223537,,51.356569453,,47.423327665,,,41.258637077,50.362696053,,76.589355705,,43.645491329,,243.54,43.748341539,,,55.391340395,52.985571289,60.574013807,20.180511013,54.847761531,32.93,98.29,,,,,,36.807307225,,75.78958966,12.820377849,24.924017745,,6.9734090547,45.81474729,,,15.487791203,,,,83.42,,29.12,49.02,45.89,37.55,106.37,115.55,78.67,108.85,49.53,93.4,54.06,77.35,32.39,48.3,13.8,51.68,236.57,50.34,,,,,,,,,,,,,,,,,,,21.0,98.4,92.405404636,,,92.36,197.38,,,,28.993634655,42.380223614,,,8.75,,6.03,87.56,12.3,16.09,9.68,,5.36,,8.03,6.75,8.23,9.47,11.47,11.28,10.6,9.93,,7.9,9.24,12.72,38.31,,,43.863595488,,,,,,,,,,,,,,,,,,
2023-10-05,,,106.27,106.41,106.46,99.77,7.77,9.98,,,46.42,58.6,6.31,94.11,15.08,122.45,112.2,,49.797774424,41.372002612,,,,,,35.274691914,,,,,,,11.75,11.82,9.59,7.34,111.2,6.25,17.01,114.64,8.67,,95.24,41.33,9.39,113.04,2.35,,38.47,,,,61.968157653,,,,46.018734833,,51.802500551,,37.56,,,,,,,,15.751517717,,,31.35,,,,,31.409288405,25.0,33.327251952,,,,,26.839779247,,23.478687161,,,,,,,,42.34911399,,,33.02,24.04,22.9,,30.93,96.6,69.51,91.32,55.44,102.16,74.95,81.41,66.03,111.98,7.33,51.06,114.05,87.06,95.93,,88.57,9.74,83.66,,,,,,28.960886671,,,45.997167057,,48.751350048,,109.75,,,,,,,40.220351819,39.444122338,,58.575788717,12.439892934,58.830440168,47.929431802,,39.036983883,,,26.706091571,,,46.127486318,,44.937948277,,,,,,,,,,,,34.808037314,,49.345037843,,,51.608474059,10.055776366,44.59,46.299829007,45.287771406,50.549057344,94.05,,,,,,,,,,46.682784493,31.874982819,35.533522321,47.656796743,41.378074678,,26.68911149,,43.621574023,,,39.954515317,37.577510916,,31.362900957,,,,43.787899919,,47.973584395,,,,57.18,37.703758487,68.659757487,,,,,,,,52.194805356,,47.522685151,,,41.807953233,50.35283455,,,54.958449895,43.734928812,,243.8,43.778231091,51.494961953,39.974754334,55.480777436,53.191779035,,20.23368759,55.283830307,33.15,97.25,,,,,,36.925122026,,73.95573202,,,,6.9933615842,46.375744196,,,15.487791203,,,,83.36,,29.4,48.87,46.53,36.85,106.71,115.05,78.34,109.52,49.4,93.76,53.65,77.4,32.23,48.17,13.74,51.26,237.2,50.42,,,,,,,,,,,,,,,,,,,20.7,98.12,92.25502969,,,92.29,196.65,,,,29.072128421,42.496227876,,,8.79,,5.86,87.31,11.71,16.07,9.73,,5.42,,8.11,6.79,8.23,9.55,11.44,11.34,10.61,9.93,,7.94,9.24,12.73,37.85,,,44.793076547,,,,,,,,,,,,,,,,,,
2023-10-06,45.16,35.25,106.1,106.37,106.07,99.93,7.77,9.96,,,46.92,59.02,6.15,94.68,15.04,122.9,112.4,,50.173308345,42.229606669,,,,,44.297787252,35.638957502,,,,,,,11.92,11.83,9.74,7.32,112.05,6.28,17.5,115.53,8.99,,95.12,41.99,9.5,113.72,2.42,,,,,,64.024579525,,,,46.755671941,,,,37.93,,,,,,39.154845869,,15.574755049,,,32.01,35.269511592,41.131144228,,,31.848858599,,33.595060226,,,,,27.21049443,,23.67707066,,50.749592309,94.835807723,38.805436062,,,,43.272852253,,,33.6,24.71,23.06,,30.93,96.87,70.78,90.94,55.44,102.51,75.83,82.25,65.43,112.02,7.48,51.03,115.15,86.61,96.33,,88.43,9.91,84.6,,,,51.304794383,,28.707015109,,47.852958459,45.957970493,,,,110.66,,,,,48.937749333,,40.662874027,40.265874887,,55.437445341,,59.168431882,48.624636988,,39.450594712,,,26.974744504,,41.535103826,,36.494729081,,,45.615587298,,,,,,,,,,35.75950986,,,,53.056119309,52.979217062,10.26506408,44.73,46.154688478,45.26849181,50.325130472,95.21,94.78,,,,,,,,,47.217093599,32.336939091,36.323589658,48.898356578,,,27.158198766,,,,,41.079305834,,,31.598490823,,,,,,48.160137425,,,,57.57,37.684044103,69.131781027,,,,37.220746739,,44.91448619,35.336363076,52.584682521,,48.347352277,,,42.247406157,,,78.178346487,55.845680448,44.430553673,,246.7,44.993739556,52.297867038,40.7134287,,53.908596438,60.465352008,20.838571154,55.022189041,33.92,96.57,,,,,,36.993847326,,76.874129124,,25.350662953,,7.0432429079,,,,16.086546018,,,,83.52,,29.53,49.35,47.0,37.44,106.89,116.0,78.71,110.7,49.7,93.99,54.12,77.5,32.2,48.93,13.91,50.78,239.78,51.62,,,,,,,,,,,,,,,,,,,20.65,98.69,92.762545134,,,92.92,198.4,,,,28.395119693,,,,8.85,,6.0,87.97,12.3,16.22,9.84,,5.53,,8.2,6.88,8.34,9.67,11.52,11.31,10.77,9.97,,7.96,9.37,12.98,37.65,,,45.781886183,,,,,,,,,,,,,,,,,,
2023-10-09,,36.12,107.21,107.49,107.16,101.2,7.81,,,,47.04,59.57,6.29,95.07,15.03,123.45,113.0,,50.054718686,41.490292826,,,,42.440730248,,35.402677121,,,,44.286424079,50.367101604,,12.05,11.84,9.69,7.33,113.01,6.13,16.65,116.53,8.91,,94.57,42.0,9.44,113.93,2.25,,39.25,,33.20786755,,65.618552459,,,,47.333271296,,,,,,,,,,,,15.555114753,,,32.61,,,20.209708787,,31.469229796,25.43,33.128875452,,,,,,,,,,,,,,,41.93962177,,,32.72,23.86,22.8,,31.16,97.75,67.64,91.02,54.58,103.15,75.68,81.81,66.66,112.07,7.0,51.21,115.03,87.13,96.59,,88.57,9.87,84.25,,,,50.718230423,,28.941358089,,47.509398757,45.899175648,,48.70240291,,111.74,26.069017604,,,49.60340858,,,40.348191568,40.197395508,,55.407650941,12.511386571,59.247959344,48.406143929,47.076870104,39.54907348,,,27.73095276,,41.142151094,46.315721335,,45.693709301,,,,,45.186298046,,47.416404652,,40.497185783,,,,,51.137088235,,,52.773605612,10.105606774,45.24,46.938447339,45.307051002,50.617209001,95.73,94.78,,,,,,,,,47.078569016,32.002757958,,48.182072058,,,26.972518386,,43.710840546,,,40.492458608,,,31.627939556,53.047119693,,44.646126067,43.966666578,,,,,28.706199417,56.62,37.684044103,68.669591311,,,47.547101149,36.925812137,45.122368809,44.518065306,34.857746351,52.604176379,,48.347352277,,,41.7879781,52.137766601,41.959829662,77.552681366,55.506738439,,,246.7,44.54539627,52.089706461,,,53.614013944,,20.456364506,54.99311779,34.38,98.0,,,,,,36.846578825,,78.796721811,,25.301053045,,7.0432429079,48.865783092,,,15.867002585,,,,83.69,,29.15,49.08,46.28,37.18,106.8,117.17,79.15,109.87,50.15,94.49,53.71,77.72,32.43,48.52,13.6,51.3,239.8,51.6,,,,,,,,,,,,,,,,,,,20.49,99.14,93.176076237,,,93.62,200.25,,,31.950218941,28.934764331,42.457559788,,,8.76,,5.79,88.7,11.71,16.21,9.82,,5.48,,8.13,6.81,8.33,9.59,11.62,11.28,10.77,10.09,,8.01,9.36,12.95,37.8,,,,,,,,,,,,,,,,,,,,,
2023-10-10,,,109.34,109.59,109.22,102.48,7.79,,,,48.24,60.39,6.3,96.4,15.05,123.75,113.95,,49.580360049,41.726873256,,,,,,35.323916994,,,,44.286424079,,,12.31,11.85,9.58,7.58,114.51,6.08,16.0,118.13,8.8,,97.28,40.35,9.73,115.75,2.29,,39.38,27.61,,,65.224978895,,,,47.24364381,,53.494416996,50.953932324,,,,,,,,,15.466733419,,,32.19,36.297546683,,20.269003776,,31.599102807,25.66,33.714086126,,,,,26.802707729,,,,50.890563398,,,,,,42.072944818,,,32.15,23.05,22.32,,30.82,99.04,66.21,89.51,54.07,103.99,75.02,81.5,66.79,112.12,6.82,51.25,114.15,89.16,96.34,,87.2,9.77,83.73,,,,,,28.560550746,,,45.174039227,,,,113.13,,,,,,,40.338357741,39.590863865,,54.772037093,,59.307604941,47.989020818,,39.076375391,,,27.502100261,,,45.731202071,,45.236274997,,45.447846657,,,,,48.306389307,,,,,35.848710411,,50.60828648,,52.550161551,,10.015912039,44.46,46.057928124,44.719023319,49.887012679,97.26,97.41,,,,,,,,,46.969728272,32.002757958,,49.242173148,41.752180516,,27.138653463,,43.889373591,43.291132731,,40.414212311,,,,53.165771219,,,44.205022123,,,,,,56.49,37.536186227,69.770979572,,,,36.522734848,,44.518065306,,52.750380315,,47.900243594,,,41.478363539,,41.487929047,,55.237578608,44.410678677,,244.29,44.246500746,51.782421798,,,53.427445031,,20.379923177,54.130670656,33.68,100.1,,,,,,36.336048024,,78.007965837,,25.092691431,,,48.472101053,,,15.757230869,14.853425838,,,83.89,,29.17,48.89,46.01,37.76,108.4,118.42,79.88,111.1,50.87,94.4,54.22,77.97,33.1,48.08,14.51,52.67,237.42,50.92,,,,,,,,,,,,,,,,,,,20.35,100.35,94.31328677,,,94.93,202.78,,,,28.934764331,,,,8.6,,5.65,89.92,10.6,16.45,9.74,,5.52,,8.13,6.81,8.26,9.57,11.78,11.3,10.67,9.93,,7.93,9.27,12.82,38.91,,,,,,,,,,,,,,,,,,,,,
2023-10-11,,,108.9,109.24,108.75,102.29,7.79,10.03,,,48.0,60.55,6.35,96.13,15.24,123.35,113.5,,49.580360049,41.726873256,,,,42.323057244,,35.4519022,,,,,,,12.16,11.84,9.58,7.6,114.81,5.88,15.9,118.45,8.83,,97.34,39.67,9.7,116.03,2.33,,,27.53,,,64.359117054,,,,,,,50.774024364,,,,,,,39.352997923,,15.172128973,,,32.07,,,20.249238779,,31.409288405,25.42,33.624816701,,,,,26.978797441,,,,,,38.997923344,,,,41.12063733,,23.744691785,31.3,22.98,22.0,,31.25,99.6,65.06,89.98,53.36,104.74,75.14,81.15,66.87,112.21,6.88,51.22,114.97,88.63,96.4,,87.51,9.82,84.05,49.206,,,50.112114331,,28.970650962,,,45.360222903,,,,113.5,,,,,,,40.358025395,39.649560475,,54.831625891,,59.228077479,48.038678331,,39.814966155,,,27.721002651,,,,,45.445103701,,,,,,,,,,,,,,50.255751977,,52.292222303,53.243574642,10.085674611,44.72,,44.574426348,50.130411453,97.04,97.37,,,,,,,,,46.969728272,32.081388813,,49.242173148,,,27.324333843,,,43.173012314,,,37.929983661,,31.696653267,,,,44.145433237,,,,,,56.48,37.427757117,70.026658989,,,,,,,34.857746351,52.643164095,,47.880372097,,,41.518313805,,41.605904201,,,44.092678741,,245.3,44.057200247,51.861721066,,,53.427445031,,20.383246713,53.869029391,34.04,99.9,,,,,,36.434227024,,76.410734989,,24.983549634,,6.7040499067,47.586316465,,,15.78716861,14.744081562,,,83.65,,29.05,49.16,45.94,37.92,107.55,118.98,80.06,111.91,50.95,94.17,54.23,77.89,33.1,48.25,13.88,52.37,238.11,51.34,48.57340871,,,,,,,,,,,,,,55.187991365,,,,20.8,100.78,94.914786557,,,95.15,203.3,,,,29.415538645,,,,8.41,,5.53,90.17,11.0,16.3,9.77,,5.54,,8.15,6.86,8.29,9.64,11.82,11.3,10.71,9.99,,8.04,9.3,12.89,38.57,,,46.77069582,,,,,,,,,,,,,,,,,,
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
